Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,TerminationType,TerminationDescription
58,No,Travel_Rarely,Research & Development,2,4,Life Sciences,3357,Male,1,Research Scientist,Divorced,26220,2,23,0,24,3,6,0,4,Unk,
31,No,Travel_Rarely,Sales,1,3,Life Sciences,3358,Female,1,Sales Representative,Married,121850,3,14,0,13,2,7,5,2,Involuntary,Administration field require.
35,No,Travel_Rarely,Research & Development,2,1,Life Sciences,3359,Male,3,Healthcare Representative,Married,106090,1,22,0,10,3,10,0,7,Voluntary,Bag physical goal will way against either.
49,No,Travel_Rarely,Research & Development,25,2,Life Sciences,3360,Female,2,Sales Executive,Married,43450,4,15,0,29,3,26,1,7,Voluntary,Information step name three choose.
48,No,Travel_Rarely,Research & Development,1,4,Medical,3361,Male,1,Research Scientist,Married,21770,4,18,0,13,4,0,0,0,Voluntary,From continue left eye.
31,No,Non-Travel,Research & Development,1,2,Technical Degree,3362,Female,2,Sales Executive,Married,27930,1,16,0,9,4,9,0,0,Unk,
36,No,Travel_Rarely,Human Resources,2,4,Technical Degree,3363,Male,1,Sales Executive,Single,79180,2,12,2,8,3,6,0,1,Voluntary,Region easy at much couple week on.
38,No,Travel_Rarely,Sales,6,3,Other,3364,Male,2,Sales Executive,Married,87890,1,11,3,15,4,15,5,11,Unk,
32,No,Non-Travel,Sales,18,3,Marketing,3365,Male,1,Laboratory Technician,Married,23890,6,12,1,5,4,3,0,2,Retirement,Process firm life from final medical.
25,Yes,Travel_Rarely,Research & Development,1,2,Life Sciences,3366,Male,1,Sales Executive,Married,32120,1,15,1,1,3,1,0,0,Unk,
40,No,Travel_Rarely,Research & Development,1,4,Medical,3367,Male,2,Research Scientist,Divorced,192320,2,14,1,11,3,1,0,0,Resignation,Million the fire begin truth language.
26,No,Travel_Frequently,Sales,11,3,Marketing,3368,Male,2,Healthcare Representative,Single,22670,1,19,3,7,2,7,0,7,Involuntary,Oil at Mr hotel. Same recently leg officer.
41,No,Travel_Rarely,Research & Development,1,4,Medical,3369,Male,1,Research Scientist,Single,195170,2,13,0,20,5,18,2,17,Involuntary,Perhaps system its answer small.
36,No,Travel_Rarely,Research & Development,9,3,Life Sciences,3370,Female,2,Healthcare Representative,Single,24360,4,13,0,16,3,11,3,9,Unk,
19,Yes,Travel_Rarely,Research & Development,15,3,Life Sciences,3371,Male,2,Research Scientist,Single,160640,1,15,1,1,3,1,0,0,Retirement,Stand until high true effort kid.
20,Yes,Travel_Rarely,Research & Development,29,3,Life Sciences,3372,Female,3,Laboratory Technician,Single,27070,1,11,0,1,2,1,0,0,Unk,
31,No,Travel_Rarely,Research & Development,1,4,Life Sciences,3373,Male,4,Research Director,Married,190680,0,12,0,10,1,9,8,5,Unk,
40,No,Travel_Frequently,Sales,1,3,Marketing,3374,Male,1,Research Scientist,Divorced,39310,8,19,0,3,2,1,0,0,Voluntary,Population let responsibility.
32,No,Travel_Rarely,Research & Development,24,3,Life Sciences,3375,Male,4,Laboratory Technician,Married,37300,1,25,1,8,4,8,6,3,Resignation,Serious ball together lot body tonight artist.
36,Yes,Travel_Rarely,Research & Development,10,3,Medical,3376,Male,3,Sales Executive,Married,22320,1,12,1,16,2,16,3,7,Unk,
33,No,Travel_Rarely,Research & Development,1,4,Medical,3377,Female,4,Manufacturing Director,Single,44650,0,13,0,6,3,5,1,4,Unk,
37,Yes,Travel_Rarely,Sales,10,4,Marketing,3378,Female,3,Human Resources,Married,30720,5,14,0,17,3,14,11,7,Involuntary,Create research source close.
45,No,Non-Travel,Research & Development,8,1,Life Sciences,3379,Male,2,Sales Executive,Married,33190,1,12,1,9,3,9,0,8,Retirement,According foot decade argue poor hair.
29,No,Travel_Frequently,Research & Development,29,1,Life Sciences,3380,Male,1,Sales Representative,Married,192020,1,12,0,3,5,3,0,2,Unk,
35,No,Travel_Rarely,Human Resources,1,3,Human Resources,3381,Male,3,Laboratory Technician,Married,136750,1,15,3,5,5,5,1,0,Voluntary,Look dark travel herself election college what.
52,No,Travel_Rarely,Research & Development,5,4,Other,3382,Male,1,Laboratory Technician,Married,29110,2,17,2,26,3,9,7,8,Unk,
58,Yes,Travel_Rarely,Sales,9,2,Medical,3383,Female,4,Sales Executive,Single,59570,4,14,1,7,2,1,0,0,Voluntary,Explain threat effort exist send sort dog.
53,No,Travel_Rarely,Research & Development,9,3,Technical Degree,3384,Male,1,Manager,Divorced,39200,6,16,1,22,3,17,15,2,Unk,
30,No,Travel_Rarely,Sales,3,4,Marketing,3385,Male,1,Sales Executive,Divorced,64340,5,14,1,10,3,8,7,7,Unk,
38,No,Non-Travel,Sales,4,3,Life Sciences,3386,Male,2,Research Director,Single,100480,1,23,1,6,2,5,1,3,Voluntary,This fly moment arm realize weight partner.
35,No,Travel_Rarely,Sales,1,2,Life Sciences,3387,Female,2,Healthcare Representative,Divorced,109380,6,14,2,12,2,10,0,8,Unk,
39,No,Travel_Rarely,Sales,1,1,Marketing,3388,Male,2,Research Scientist,Single,23400,0,11,1,9,2,8,0,7,Unk,
40,Yes,Non-Travel,Research & Development,2,4,Life Sciences,3389,Male,1,Human Resources,Single,65450,4,15,0,22,2,1,0,0,Unk,
47,No,Travel_Frequently,Research & Development,7,4,Life Sciences,3390,Male,3,Sales Executive,Divorced,69310,1,11,0,20,3,19,2,7,Unk,
36,No,Non-Travel,Sales,28,1,Life Sciences,3391,Male,2,Research Scientist,Divorced,48980,4,13,1,12,3,7,0,7,Retirement,Professor anyone example never.
31,Yes,Non-Travel,Research & Development,28,4,Medical,3392,Male,2,Research Scientist,Single,25930,0,21,0,4,2,3,1,2,Resignation,Nothing it prepare imagine big.
33,No,Non-Travel,Sales,15,3,Other,3393,Male,4,Research Director,Single,194360,1,19,2,10,4,10,6,0,Voluntary,Certain nation hot sense enjoy.
29,Yes,Travel_Rarely,Human Resources,3,5,Life Sciences,3394,Male,1,Sales Executive,Single,27230,6,11,1,3,2,0,0,0,Unk,
33,No,Travel_Rarely,Research & Development,2,2,Technical Degree,3395,Male,2,Laboratory Technician,Single,34790,3,12,0,5,3,3,0,2,Unk,
45,No,Travel_Rarely,Research & Development,26,1,Medical,3396,Female,3,Healthcare Representative,Divorced,27940,3,19,1,8,2,5,0,2,Involuntary,Keep many else little argue full the.
50,No,Travel_Rarely,Sales,10,1,Life Sciences,3397,Female,1,Manufacturing Director,Divorced,52490,9,21,2,32,2,5,1,3,Unk,
33,No,Travel_Frequently,Sales,1,3,Marketing,3398,Male,2,Human Resources,Married,21760,1,14,1,6,2,6,1,2,Resignation,Food fire property exist southern audience.
41,No,Travel_Frequently,Sales,11,3,Other,3399,Male,1,Laboratory Technician,Divorced,168720,2,15,1,21,2,18,0,11,Resignation,Back worker why young worry human.
27,No,Travel_Rarely,Research & Development,20,4,Other,3400,Male,2,Manufacturing Director,Married,34850,9,17,2,4,2,2,2,2,Unk,
45,No,Non-Travel,Sales,2,3,Medical,3401,Female,1,Sales Executive,Married,66440,1,12,0,9,3,9,0,8,Retirement,Produce seek result he political alone form.
47,No,Travel_Rarely,Sales,18,4,Medical,3402,Female,2,Research Scientist,Single,55820,1,16,0,9,3,9,0,7,Unk,
30,Yes,Travel_Rarely,Sales,2,3,Life Sciences,3403,Male,2,Healthcare Representative,Married,40000,4,12,0,7,5,5,0,1,Retirement,Since step style stage sound it.
50,No,Travel_Rarely,Research & Development,1,3,Technical Degree,3404,Female,2,Sales Executive,Married,134960,3,18,1,22,3,12,1,5,Unk,
38,No,Travel_Frequently,Research & Development,13,3,Technical Degree,3405,Male,1,Manufacturing Director,Married,32100,0,17,2,3,5,2,0,2,Unk,
46,No,Travel_Rarely,Research & Development,28,3,Medical,3406,Female,3,Human Resources,Divorced,190450,6,11,3,13,2,8,0,7,Voluntary,Partner fact hand bag management woman.
24,No,Travel_Rarely,Sales,28,3,Life Sciences,3407,Female,1,Healthcare Representative,Divorced,118490,1,16,1,5,3,4,3,2,Unk,
35,Yes,Travel_Rarely,Sales,24,3,Medical,3408,Male,3,Healthcare Representative,Divorced,20700,1,13,3,5,1,4,0,2,Unk,
31,No,Travel_Frequently,Research & Development,5,2,Technical Degree,3409,Male,2,Sales Executive,Married,65020,1,12,0,4,3,4,0,3,Unk,
18,No,Non-Travel,Sales,5,4,Other,3410,Male,2,Manager,Single,32300,1,12,1,0,3,0,0,0,Unk,
54,No,Travel_Rarely,Sales,23,3,Medical,3411,Female,1,Laboratory Technician,Married,136030,8,13,1,22,2,10,0,8,Involuntary,Past agreement focus back.
35,No,Travel_Rarely,Research & Development,6,4,Medical,3412,Female,1,Manufacturing Director,Divorced,119960,1,19,2,16,3,16,10,1,Voluntary,Stock indeed about brother campaign.
30,No,Travel_Rarely,Research & Development,4,3,Life Sciences,3413,Female,5,Healthcare Representative,Married,56050,0,12,1,9,0,8,1,7,Unk,
20,Yes,Travel_Rarely,Research & Development,2,2,Life Sciences,3414,Female,2,Research Scientist,Single,63970,1,17,1,1,3,1,0,0,Voluntary,Decide statement future ball.
30,Yes,Travel_Frequently,Research & Development,8,4,Medical,3415,Male,1,Sales Executive,Single,191440,0,11,0,4,3,3,1,2,Unk,
26,No,Travel_Rarely,Sales,1,3,Marketing,3416,Female,2,Research Scientist,Married,175840,1,20,0,8,2,8,1,3,Unk,
22,No,Travel_Rarely,Research & Development,8,3,Other,3417,Male,2,Sales Representative,Married,49070,1,21,1,4,2,4,1,1,Voluntary,Pay avoid seem unit might month run.
48,No,Travel_Rarely,Human Resources,2,4,Medical,3418,Male,2,Sales Executive,Single,45540,2,11,2,19,3,2,2,2,Unk,
48,No,Travel_Rarely,Sales,3,3,Medical,3419,Male,1,Research Director,Single,54150,7,11,1,27,1,15,4,8,Resignation,Event TV few much continue success.
41,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3420,Male,2,Research Scientist,Single,47410,6,16,0,8,3,2,2,1,Retirement,Resource collection house seek sound wind.
39,No,Travel_Rarely,Sales,2,3,Life Sciences,3421,Male,3,Human Resources,Married,21150,1,18,0,21,3,21,11,8,Voluntary,Professional military easy so.
27,No,Travel_Rarely,Research & Development,3,3,Life Sciences,3422,Male,2,Human Resources,Married,31610,0,13,2,4,0,3,2,2,Unk,
35,No,Travel_Rarely,Sales,24,3,Medical,3423,Male,5,Sales Executive,Divorced,57450,1,17,3,3,4,3,1,2,Resignation,Star idea alone.
42,No,Travel_Rarely,Research & Development,23,4,Other,3424,Male,1,Research Scientist,Married,23730,6,14,1,21,3,1,0,0,Resignation,Magazine matter a teach.
50,No,Travel_Rarely,Sales,27,3,Medical,3425,Male,2,Sales Executive,Married,33100,4,22,1,8,3,1,0,0,Unk,
59,No,Travel_Rarely,Research & Development,16,4,Medical,3426,Female,5,Laboratory Technician,Single,186650,3,12,0,30,3,5,4,3,Resignation,Enjoy relationship page billion.
37,Yes,Travel_Rarely,Sales,15,3,Marketing,3427,Male,2,Laboratory Technician,Married,44850,5,11,1,15,2,1,0,0,Unk,
55,No,Travel_Frequently,Research & Development,26,2,Life Sciences,3428,Female,2,Sales Executive,Married,27890,3,13,1,17,2,8,6,7,Unk,
41,No,Non-Travel,Research & Development,19,1,Life Sciences,3429,Male,2,Research Scientist,Divorced,58280,1,13,0,21,0,21,5,10,Voluntary,Read nice continue itself attack happen.
38,No,Travel_Rarely,Research & Development,24,2,Other,3430,Female,1,Laboratory Technician,Single,23260,8,14,0,19,3,1,0,0,Resignation,Tell its wind child more though.
26,Yes,Non-Travel,Research & Development,21,1,Life Sciences,3431,Female,1,Manufacturing Director,Single,135250,8,17,1,7,4,2,2,2,Involuntary,Program personal mean life source reach.
52,Yes,Travel_Rarely,Research & Development,5,4,Medical,3432,Female,4,Human Resources,Married,14200,1,13,1,33,2,32,6,9,Resignation,Example trip behavior himself young.
44,No,Travel_Rarely,Research & Development,16,3,Life Sciences,3433,Female,1,Healthcare Representative,Married,80200,3,11,1,23,2,12,11,11,Voluntary,Avoid that school central member.
50,No,Non-Travel,Human Resources,2,2,Life Sciences,3434,Male,1,Laboratory Technician,Married,36880,0,11,0,19,3,18,0,13,Involuntary,Food information day art PM leader.
36,Yes,Travel_Rarely,Sales,2,4,Technical Degree,3435,Male,4,Sales Executive,Single,54820,1,18,0,18,3,17,15,14,Unk,
39,No,Travel_Frequently,Sales,11,3,Marketing,3436,Male,1,Sales Executive,Single,160150,1,11,0,21,3,21,2,8,Involuntary,Easy film last fact discuss. Enough worker wall.
33,No,Non-Travel,Sales,9,2,Technical Degree,3437,Male,5,Sales Representative,Single,12000,0,11,1,3,3,2,2,2,Voluntary,Week campaign later realize magazine.
45,No,Travel_Rarely,Research & Development,7,2,Other,3438,Male,1,Human Resources,Married,56610,3,12,0,26,2,9,1,1,Unk,
32,No,Non-Travel,Research & Development,15,3,Medical,3439,Male,2,Manager,Single,69290,9,20,0,10,6,8,7,7,Unk,
34,No,Travel_Rarely,Sales,6,4,Marketing,3440,Male,2,Research Director,Divorced,96130,0,12,1,16,5,15,0,9,Unk,
59,No,Travel_Rarely,Research & Development,5,3,Life Sciences,3441,Male,2,Research Scientist,Married,56740,3,12,0,14,6,6,0,4,Unk,
45,No,Travel_Rarely,Research & Development,16,1,Medical,3442,Male,2,Sales Executive,Single,54840,1,20,3,6,6,6,0,4,Unk,
53,No,Travel_Frequently,Sales,8,2,Medical,3443,Male,2,Research Scientist,Married,120610,2,20,1,30,2,15,6,12,Unk,
36,Yes,Travel_Rarely,Research & Development,7,2,Life Sciences,3444,Female,1,Research Scientist,Divorced,56600,7,12,0,9,3,1,0,0,Retirement,Reveal real paper peace usually fly know century.
26,Yes,Travel_Frequently,Sales,2,3,Life Sciences,3445,Male,2,Research Scientist,Married,48210,6,14,2,6,2,3,1,2,Unk,
34,No,Travel_Rarely,Research & Development,2,2,Life Sciences,3446,Male,1,Sales Representative,Married,64100,1,13,1,1,5,1,0,0,Involuntary,Member cost town create against decision.
28,No,Travel_Rarely,Research & Development,10,3,Other,3447,Male,2,Sales Representative,Married,52100,1,15,0,1,1,1,0,0,Voluntary,Draw health deal.
38,No,Travel_Frequently,Sales,9,4,Medical,3448,Male,2,Research Scientist,Married,26950,3,14,1,8,4,2,2,2,Voluntary,Policy upon tend join individual direction yard.
50,No,Travel_Rarely,Research & Development,5,4,Life Sciences,3449,Male,1,Sales Executive,Married,118780,2,13,1,29,2,8,7,7,Unk,
37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3450,Male,1,Laboratory Technician,Single,170680,3,23,0,8,6,4,0,1,Unk,
40,No,Travel_Rarely,Human Resources,2,3,Medical,3451,Male,5,Sales Executive,Married,24550,1,15,1,8,2,7,7,5,Voluntary,Through would building generation pay investment.
26,No,Travel_Frequently,Research & Development,3,3,Medical,3452,Male,2,Laboratory Technician,Divorced,139640,1,11,2,5,1,5,1,3,Retirement,Seven trip current difference baby.
46,No,Travel_Rarely,Research & Development,2,1,Medical,3453,Female,3,Research Scientist,Divorced,49410,9,13,2,23,2,2,2,2,Unk,
54,No,Travel_Rarely,Research & Development,5,3,Medical,3454,Female,2,Manufacturing Director,Married,24780,6,11,0,13,0,9,7,0,Voluntary,Interest sit production sit director think.
56,No,Travel_Frequently,Research & Development,1,2,Life Sciences,3455,Female,2,Manufacturing Director,Married,52280,2,11,0,18,4,5,0,3,Voluntary,Else feel no individual.
36,No,Travel_Rarely,Research & Development,4,2,Life Sciences,3456,Female,2,Human Resources,Single,44780,0,18,1,15,3,14,7,8,Voluntary,Capital series something again ever.
55,No,Non-Travel,Research & Development,2,3,Medical,3457,Female,2,Manager,Single,75470,7,16,0,31,2,9,6,2,Retirement,More next spring around television million media.
43,No,Travel_Rarely,Sales,25,2,Life Sciences,3458,Male,3,Research Scientist,Divorced,50550,5,22,0,18,2,1,0,0,Voluntary,Allow decide education consider early such.
20,Yes,Travel_Frequently,Sales,8,3,Marketing,3459,Male,3,Sales Executive,Single,34640,1,20,0,2,3,2,0,2,Unk,
21,Yes,Travel_Rarely,Research & Development,1,4,Life Sciences,3460,Male,1,Manager,Single,57750,1,18,0,1,2,1,1,0,Involuntary,Material thousand usually.
46,No,Travel_Rarely,Sales,12,3,Marketing,3461,Female,3,Healthcare Representative,Divorced,89430,8,12,1,19,6,16,1,7,Resignation,Not later mission use industry family at.
51,Yes,Travel_Rarely,Sales,23,3,Medical,3462,Female,2,Research Scientist,Married,192720,9,20,0,18,2,10,2,7,Unk,
28,Yes,Non-Travel,Research & Development,19,4,Life Sciences,3463,Female,4,Laboratory Technician,Single,52380,1,17,1,10,4,10,1,9,Resignation,Beat hand ready reason development else doctor.
26,No,Travel_Rarely,Research & Development,5,4,Medical,3464,Female,2,Sales Executive,Married,46820,1,11,1,6,3,5,1,3,Retirement,Truth hope she after.
30,No,Travel_Rarely,Research & Development,8,3,Medical,3465,Female,1,Sales Executive,Married,183000,0,14,0,7,6,6,0,2,Resignation,Whatever up again yeah wear red.
41,No,Travel_Rarely,Sales,1,4,Life Sciences,3466,Female,1,Research Director,Married,52570,1,14,0,10,2,10,0,8,Unk,
38,No,Travel_Rarely,Research & Development,5,3,Technical Degree,3467,Male,1,Sales Executive,Married,63490,0,11,0,20,3,19,1,9,Voluntary,Hot stage record listen cost against.
40,No,Travel_Rarely,Sales,1,4,Marketing,3468,Male,1,Sales Executive,Married,48690,4,12,0,14,2,11,11,1,Resignation,Find by campaign. Bit oil show cultural up smile.
27,No,Non-Travel,Sales,11,3,Technical Degree,3469,Female,2,Laboratory Technician,Married,99850,1,14,1,3,3,3,1,2,Retirement,Good talk past.
55,No,Travel_Frequently,Research & Development,23,5,Life Sciences,3470,Male,3,Laboratory Technician,Married,36970,3,13,1,23,1,3,1,2,Involuntary,Suddenly myself debate official training three.
28,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3471,Male,2,Healthcare Representative,Single,74570,3,11,2,10,1,8,1,7,Unk,
44,Yes,Travel_Rarely,Research & Development,18,4,Life Sciences,3472,Female,2,Sales Executive,Married,21190,9,15,0,24,3,20,3,6,Resignation,Place hear beat.
33,No,Travel_Rarely,Sales,23,4,Marketing,3473,Female,4,Sales Executive,Divorced,39830,4,12,0,9,3,3,1,2,Involuntary,Only something seven relate leg however.
35,Yes,Travel_Rarely,Sales,7,4,Life Sciences,3474,Male,3,Sales Representative,Single,61180,0,21,1,9,3,8,4,7,Voluntary,Foreign friend policy green.
33,Yes,Travel_Frequently,Research & Development,1,2,Life Sciences,3475,Female,1,Sales Executive,Single,62140,1,19,2,14,3,13,3,8,Resignation,Minute between another local country.
28,No,Travel_Rarely,Human Resources,1,1,Human Resources,3476,Male,2,Research Scientist,Divorced,63470,1,15,1,4,2,4,2,2,Resignation,Six agreement take. Newspaper back land health.
34,No,Travel_Frequently,Sales,29,4,Marketing,3477,Male,1,Research Scientist,Single,115100,0,14,1,7,5,6,0,4,Involuntary,Follow arrive inside source.
37,No,Travel_Rarely,Research & Development,7,4,Life Sciences,3478,Male,4,Sales Executive,Divorced,71430,2,21,0,8,6,1,0,0,Voluntary,Assume none mother note poor indeed.
25,Yes,Travel_Rarely,Human Resources,25,4,Human Resources,3479,Female,2,Research Scientist,Married,82680,1,12,0,7,3,7,5,6,Retirement,Begin person since way. Thus region happy no.
26,Yes,Travel_Rarely,Sales,8,2,Marketing,3480,Male,2,Sales Executive,Divorced,80950,1,15,0,1,3,1,0,0,Voluntary,Safe cost bar use per both tend.
33,Yes,Travel_Rarely,Research & Development,8,2,Life Sciences,3481,Male,4,Manufacturing Director,Single,29040,4,13,0,5,2,2,2,2,Unk,
42,No,Travel_Rarely,Research & Development,11,1,Life Sciences,3482,Male,4,Research Scientist,Married,60320,0,14,0,23,2,22,13,7,Resignation,Then foot not.
28,Yes,Travel_Frequently,Research & Development,7,3,Life Sciences,3483,Male,2,Manager,Divorced,29760,1,14,0,1,3,1,0,0,Unk,
50,Yes,Travel_Frequently,Research & Development,1,4,Medical,3484,Male,2,Research Scientist,Single,159920,3,14,0,5,3,0,0,0,Voluntary,Development second material common.
33,No,Travel_Frequently,Sales,9,3,Medical,3485,Female,2,Research Scientist,Married,46490,0,12,0,4,2,3,0,2,Voluntary,Believe kitchen whose true.
34,No,Non-Travel,Sales,1,1,Marketing,3486,Female,2,Research Director,Married,26960,3,23,0,6,3,0,0,0,Resignation,Wide smile scene such society contain.
48,No,Non-Travel,Sales,2,1,Life Sciences,3487,Male,2,Sales Executive,Single,23700,2,11,0,27,3,5,2,1,Unk,
45,No,Non-Travel,Research & Development,1,3,Medical,3488,Female,2,Human Resources,Married,125040,1,12,1,15,2,15,4,12,Unk,
